Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
Vegas the Movie,2013,N/A,16 Oct 2013,N/A,"Short, Comedy",Cody Lascala,N/A,"Robert Cox, Carl Greene, Cody LaScala, Hunter Neisler",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3567222,movie,N/A,N/A,N/A,N/A,True,
4 Out of 5 Stars: Movie Minute,2013–2014,N/A,16 Oct 2013,N/A,News,N/A,N/A,Cate Allen,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3589014,series,,,,,True,1
RX Vibe: The Movie,2013,N/A,N/A,75 min,"Documentary, Music",Sasha Tolmachyov,Sasha Tolmachyov,N/A,A documentary that chronicles a year in the life of an aspiring hip hop group from the suburbs of New Jersey.,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3605780,movie,N/A,N/A,N/A,N/A,True,
Movie Star Among Us,2013,N/A,01 Sep 2013,24 min,"Short, Comedy",Yingxin Sarah Zhu,Yingxin Sarah Zhu,"Song Song, Richard Trombly, Yonghai Yu","The story is about WANG CHAO who graduated from a third-rate university. His nature is kind. Because he does not have the CET certification, an English certification that every Chinese university student should have, he can't find a ",Chinese,China,N/A,N/A,[],N/A,N/A,N/A,tt3627516,movie,N/A,N/A,N/A,N/A,True,
Movie Night,2013,N/A,N/A,N/A,Short,Brian Russo,"Andy Fitch, Brian Russo",Andy Fitch,A man gets more than he bargains for on movie night...,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYmIzYzZhOGItZGQ0My00MDk0LWIxMWYtZmMyZmI1NjM3NTgxXkEyXkFqcGdeQXVyNzYwOTIwNjA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3633650,movie,N/A,N/A,N/A,N/A,True,
Leongatha: The Movie!,2013,N/A,01 Jun 2013,104 min,"Adventure, Comedy, Drama",Shane Dunlop,"Becca Barnes, Anthony Bottegal, Simon Bradie","Maureen Andrew, Roy Barker, Cat Commander","After being asked to film a cousin's wedding, Denny Finch begrudgingly makes his way to the regional Victorian town of Wonthaggi where a mini-bus awaits to transport Denny, his family members, friends, the marriage celebrant and a...",English,Australia,N/A,https://m.media-amazon.com/images/M/MV5BOTdiZDRhYmQtNDBjMS00ODkyLThlZTQtMjNlOTZlZTlmNDZhXkEyXkFqcGdeQXVyMjU3NzQ4MzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3465060,movie,N/A,N/A,N/A,N/A,True,
Movie House Lockup,2013,N/A,N/A,6 min,"Short, Comedy, Drama",Sam Weber,N/A,N/A,"A young boy learns the hard way about the pearls and penalties of smuggling outside candy into his neighborhood movie theater. He suddenly finds himself trapped in the seedy and surreal Movie-House underworld, where violators of thea",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3487894,movie,N/A,N/A,N/A,N/A,True,
The Last Movie,2013,N/A,N/A,19 min,"Short, Comedy",Armin Monibi,"Armin Monibi (story), Armin Monibi","Aref Choubchi, Khayyam Ghafouri, Elahe Khosroshahin, Armin Monibi","Khayyam's family and ancestors were actors. Khayyam invites his friend , Who makes short movies to His house. Khayyam wants to make a movie of this visit. His mother opposing him and ...",Persian,Iran,N/A,https://m.media-amazon.com/images/M/MV5BMTg4Nzk5MzMyNV5BMl5BanBnXkFtZTgwMDg1OTkyMTE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3495702,movie,N/A,N/A,N/A,N/A,True,
Alice Délice: Brand Movie,2013,N/A,14 Mar 2013,N/A,Short,"Thomas Bevilacqua, Julien Boulard, Nicolas Guittard, Alexandre Mulliez",N/A,N/A,N/A,French,France,N/A,N/A,[],N/A,N/A,N/A,tt3504928,movie,N/A,N/A,N/A,N/A,True,
Z-Movie,2013,N/A,08 Dec 2013,N/A,"Short, Comedy",Jonathan Ho,"Sydney Bernardo, Meghan Hemelt","Andrew Anderson, Jake Benarth, Brian Chantrupon","Four eclectic zombies set out to find the elusive cure to become human again, along the way learning more about themselves, each other, and what it truly means to be ""human.""",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3286600,movie,N/A,N/A,N/A,N/A,True,
Count It Down: Greatest Animated Movie Characters,2013,N/A,15 Apr 2013,60 min,News,N/A,Miguel Angel Romo,"Frances Callier, Angela Shelton",TVGN counts down the 25 greatest Animated Characters of all time.,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3300844,movie,N/A,N/A,N/A,N/A,True,
Marcus Blogamentary Movie,2013,N/A,N/A,98 min,"Adventure, Comedy, Family",Philip Marcus,"Philip Marcus, Mia Rochefort","Mia Rochefort, Philip Marcus, Roger C. Bautista, Christiane Marcus",A mother and father run three businesses and a chain of restaurants while raising their young 8-year-old daughter.,N/A,"USA, France",N/A,N/A,[],N/A,N/A,N/A,tt3308558,movie,N/A,N/A,N/A,N/A,True,
Movie Lovers,2013,N/A,N/A,6 min,"Short, Comedy",Justin Burquist,"Justin Burquist, Pete Kalker","Andrea Bensussen, Jordan Jacobo","After a breakup, a couple divides their belongings and separate their films.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BNDhjMGRhNWItZGRkNy00NDI3LThmYWYtOTYwYmVlYWI3OGY1XkEyXkFqcGdeQXVyNTgzMzk4NDQ@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3333514,movie,N/A,N/A,N/A,N/A,True,
WTF: Campus Movie Fest,2013,N/A,30 Oct 2013,N/A,"Short, Comedy",Randy Witte,N/A,N/A,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3334352,movie,N/A,N/A,N/A,N/A,True,
Bobbee Bee the Hater the Movie,2013,N/A,N/A,93 min,"Comedy, Thriller",Terrence Graham,Eric Graham,William Shakur Graham,"Take a hilarious yet psychological trip in the mind of BOBBEE BEE the HATER, an obnoxious teenager, who confronts and copes with his attitude and battles the internal self-hatred that is out to destroy him. This film is based on t...",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3340430,movie,N/A,N/A,N/A,N/A,True,
Weekend Movie Preview,2013–,N/A,01 Jan 2013,N/A,Talk-Show,N/A,N/A,Russ Leatherman,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3341800,series,,,,,True,3
The Jackie Movie,2013,N/A,20 Nov 2013,N/A,"Documentary, Short","Victor Nolasco, Steven Rubin","Victor Nolasco, Steven Rubin","Todd Levinson Frank, Pamela Long, Mark Terranova, Don Pitz","A story that follows the career arc of a fictional rock star named Jackie. The film blends ""rockumentary""-styled interviews with Jackie's fellow band mates, manager, lovers, critics, and ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3351358,movie,N/A,N/A,N/A,N/A,True,
Movie Night,2013,N/A,17 Oct 2013,4 min,"Short, Comedy",Jarrod Alonge,Jarrod Alonge,Jarrod Alonge,N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3358374,movie,N/A,N/A,N/A,N/A,True,
Home Movie,2013,N/A,N/A,7 min,"Documentary, Short, Drama",Michael Hess,Michael Hess,N/A,A meditation on the home movie.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3377768,movie,N/A,N/A,N/A,N/A,True,
Hundred Dollar Bill Movie,2013,N/A,02 Dec 2013,6 min,"Short, Drama","Tymur Hussein, Vlady T","Tymur Hussein, Vlady T","Nick Del Porto-Brown, Mohammed Elleissy, Tymur Hussein, Amberlee Jayde","George just got divorced. After the lawyers got involved, all he has left is one hundred dollars.",English,Australia,N/A,N/A,[],N/A,N/A,N/A,tt3391760,movie,N/A,N/A,N/A,N/A,True,
Do You Want to Be in My Movie? The Movie,2013,N/A,09 Dec 2013,3 min,"Short, Comedy",Anthony Martino,Anthony Martino,"Mattie Haymon, Anthony Martino, John Nguyen","A story of a young filmmaker struggling to make his movie. When he asks for help, everyone says NO!",English,United States,N/A,N/A,[],N/A,N/A,N/A,tt3393760,movie,N/A,N/A,N/A,N/A,True,
Goosey's Big Movie,2013,N/A,N/A,18 min,"Short, Comedy",Gabriel Laks,"Gabriel Laks, Andrew Tavin","Jamie Lee, Griffin Newman, Jenny Jaffe, Gabriel Laks",A washed up children's entertainer and his puppet friends must fight to save their home.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3407964,movie,N/A,N/A,N/A,N/A,True,
Villain Movie,2013,N/A,18 Jun 2013,N/A,"Short, Action",Javier McIntosh,Javier McIntosh,"Cory Chapman, Angela Intindola, Onex Moore, Wanda Morganstern",N/A,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt3426164,movie,N/A,N/A,N/A,N/A,True,
Another movie,2013,N/A,N/A,11 min,"Short, Comedy, Drama",Flo Linus Baumann,Flo Linus Baumann,"Ronn Burton, Dave Coleman, Tim Eliot",My most personal and confusing short I've ever made.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BM2I5M2RmZGEtYzUxOC00Mjk0LTgwNjItOGIwYzlhMTQ5NjlhXkEyXkFqcGdeQXVyMjQ1MDkxNzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt3434022,movie,N/A,N/A,N/A,N/A,True,
Freedom & Unity: The Vermont Movie,2013,Not Rated,21 Aug 2016,520 min,"Documentary, History","Sue Bettmann, Jay Craven, Nora Jacobson",Andrew Reichsman,N/A,A collaborative and ground-breaking 6-part series about the culture and history of the iconoclastic state of Vermont. Several dozen award-winning Vermont filmmakers came together to make a multi-part series about the state that fi...,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMzg4YjkzZTUtZTQ1Zi00M2NiLTliMGMtMjQ2OTU2NWY1MTNlL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt4833186,movie,N/A,N/A,N/A,N/A,True,
Bipolar the Movie,2013,N/A,21 Dec 2013,N/A,"Short, Drama",Matthew Nichols,Matthew Nichols,"Kristin Anderson, Audrey Cullen, Edy Cullen, Darren Elliot Fulsher","Bipolar is the story of a teacher, a single mother, a salesman, and a business executive who are enlightened by the discovery of a way to overcome the destructive tenacity of a mental ...",English,USA,N/A,N/A,[],N/A,N/A,N/A,tt4971076,movie,N/A,N/A,N/A,N/A,True,
Movie Talk,2013–,N/A,N/A,N/A,Talk-Show,N/A,N/A,"Jason Solomons, Gemma Arterton, Richard Gere",British film critic Jason Solomons talks to some of Hollywood's most influential figures.,English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BMzQwZjY1ZDEtNjRlZS00YjRmLWExMzMtNjEyYTExNzlkZGMwXkEyXkFqcGdeQXVyMjE0MTkyOA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5057866,series,,,,,True,5
S.C.O.T.T the Movie,2013,N/A,16 Oct 2013,12 min,"Short, Adventure",James Johnson,"Jack Bartram, James Johnson, Sally Ann Stockman","Jack Bartram, Sam Easterby, James Johnson","Social, Connective, Opinionated, Talking, Technology, or S.C.O.T.T for short is an android from outer space. Along with his fellow aliens he comes down to earth to serve his purpose as a helpful little robot. However, all is not w...",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNmQxMDc0NmItODE5Zi00ZmRhLTg5ZWEtNDRkMzgzOTIzMjcwXkEyXkFqcGdeQXVyNTA1NjcwMzE@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5126816,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Roger Racine,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Roger Racine",Portrait of pioneer French-Canadian cinematographer Roger Racine,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYjlhNzg2ZTgtZGQ4Mi00NzMxLTg3ZjMtZWFlMzM1Zjk0MmY5XkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5203332,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Pierre Hébert,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Pierre Hébert",Portrait of Canadian filmmaker Pierre Hébert,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5203442,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Monique Fortier,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Monique Fortier",Portrait of Canadian filmmaker Monique Fortier,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZTAzYjUxNmEtZjEzYy00Y2ViLTk0NmQtYzJjZjQ3OGNiNDMzXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5204524,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Denys Arcand,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),Denys Arcand,Filmmaker Denys Arcand recalls his days at the National Film Board of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMWIwOWJmZjgtMmUwZS00YTRhLWI2YzktMjdmODI0ZjU2NWVmL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5206950,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Michel Brault,2013,N/A,N/A,8 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Michel Brault, Denys Desjardins",Portrait and tribute to Quebec filmmaker Michel Brault,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZWY3M2RlMjUtODQyZi00ODdiLTgzNGMtMzBmN2JmMWFkMTIxL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5206986,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Claude Godbout,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Claude Godbout",Quebec actor-filmmaker Claude Godbout looks back at his days with the NFB.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZTM3ZjhmZGMtNzM1OC00NGMzLTgxMjctMmFiZTc3MGNkZDc2L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5209392,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Pierre Juneau,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Pierre Juneau",Broadcasting giant Pierre Juneau looks back at his career with the NFB.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMTRjNzI4NDQtZjUyYy00ODc2LWE4ZjctN2E0MTU3YjJmMTMwXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5209812,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Fernand Dansereau,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Fernand Dansereau, Denys Desjardins",A portrait and tribute to Quebec filmmaker Fernand Dansereau,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5211784,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: André Melançon,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, André Melançon",Quebec filmmaker André Melançon recalls his days at the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNTc1NDhlMTYtNzAzNS00NjI4LTllMWEtN2ZhMTU3NTA1ZTQ2L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5211810,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Paule Baillargeon,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Paule Baillargeon, Denys Desjardins",Canadian actress-filmmaker Paule Baillargeon recalls her early career at the NFB of Canada.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5211886,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: The Women,2013,N/A,N/A,12 min,Short,Denys Desjardins,Denys Desjardins,"Paule Baillargeon, Aimée Danis, Mireille Dansereau",Pioneering French-Canadian female filmmakers at the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BOTlkYWFhNzYtNmNjNi00NjdiLTllOTUtZTZjYWFiMWFkMzM1L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5212000,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Roger Blais,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Roger Blais, Denys Desjardins",Quebec filmmaker Roger Blais looks back at his early days with the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BZTNlMTMzZmQtMzk1My00YzNmLWJhMTctZWRhNjcyYTViMTgyL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5212072,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jacques Giraldeau,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Jacques Giraldeau",Quebec filmmaker Jacques Giraldeau recalls the early days at the NFB.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5212842,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Co Hoedeman,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Co Hoedeman",Animator Co Hoedeman recalls his early career at the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYWZjM2Q2NzctZDUzMy00OTU2LTg4ZDgtNThjZDZhYTYyYmRkL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5214530,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jean Roy,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Jean Roy",Cinematographer Jean Roy reflects on his career at the NFB of Canada.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5217050,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Anne Claire Poirier,2013,N/A,N/A,8 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Anne Claire Poirier",Quebec filmmaker Anne Claire Poirier recalls the early days at the NFB of Canada.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5217180,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jacques Godbout,2013,N/A,N/A,8 min,Short,Denys Desjardins,Denys Desjardins (original idea),Jacques Godbout,Quebec filmmaker Jacques Godbout reflects on his career.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5217602,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: André Lamy,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, André Lamy",Producer and former NFB Commissioner André Lamy recalls his time as head of the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYjlhMDI0ZGUtMjQ5MS00NGEwLWE1NGItOTk0NWY2MDc5MDVjL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5222286,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Michèle Cournoyer,2013,N/A,N/A,6 min,Short,Denys Desjardins,N/A,"Michèle Cournoyer, Denys Desjardins",Animator Michèle Cournoyer looks back on her career at the NFB of Canada.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5222444,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jacques Leduc,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Jacques Leduc",Quebec filmmaker Jacques Leduc looks back to the early days with the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMWVkZmE2ZDEtNTA3YS00ODlkLWE1YzQtNjgyNGNjZjI2MzQyL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5224792,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Claude Pelletier,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins (original idea),"Denys Desjardins, Claude Pelletier",Soundman Claude Pelletier looks back on his long career.,French,Canada,N/A,N/A,[],N/A,N/A,N/A,tt5224898,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Claude Fournier,2013,N/A,N/A,8 min,Short,Denys Desjardins,Denys Desjardins,Claude Fournier,A portrait of cinematographer-director Claude Fournier,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BN2VkZWVhMmQtNzc3YS00N2IyLWFmMTctNzBhZGY3OWU0NmJiL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5225404,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Robert Forget,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Robert Forget",A portrait of producer Robert Forget,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYmE4NmY2N2MtNTgxYi00NWExLTlkZDUtMWQxNDQ5OGEwMDliL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5228848,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Marcel Carrière,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Marcel Carrière, Denys Desjardins",Quebec filmmaker Marcel Carrière reflects on his early career with the NFB of Canada.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BNjE2YzlkYzYtN2RmMS00MzNmLWIxZmYtZDcwNmI4YzYyNzcwL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5229968,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Werner Nold,2013,N/A,N/A,7 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Werner Nold",Film editor Werner Nold reflects on his career at the NFB.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BYjhmMTBlOGMtNWE0Ny00OGQ0LWIzYzgtNDlhMWRkMmUyZWI2L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5230066,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jacques Drouin,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Jacques Drouin",Animator Jacques Drouin looks back on his career.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BOThhODNkZDEtYTVmNC00YThkLTgxNzUtZTVjYjE5NzIzNmQ1L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5231006,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Jean-Claude Labrecque,2013,N/A,N/A,8 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Jean-Claude Labrecque",Cinematographer Jean-Claude Labrecque recalls his arrival at the NFB of Canadaa.,French,Canada,N/A,https://m.media-amazon.com/images/M/MV5BN2M3N2M2MzMtMWE0OC00OTQ2LWE2NWYtYmMxMmNlZWE0YzExL2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5234216,movie,N/A,N/A,N/A,N/A,True,
Making Movie History: Michael Spencer,2013,N/A,N/A,6 min,Short,Denys Desjardins,Denys Desjardins,"Denys Desjardins, Michael Spencer",Producer Michael Spencer reflects on his career at the NFB.,"English, French",Canada,N/A,https://m.media-amazon.com/images/M/MV5BZDU2YjNkMWMtNzUyNS00NTIzLThhMjMtZjU3ZmUzMzFkN2I1L2ltYWdlXkEyXkFqcGdeQXVyNTA1NDY3NzY@._V1_SX300.jpg,[],N/A,N/A,N/A,tt5234354,movie,N/A,N/A,N/A,N/A,True,
Home Movie,2013,N/A,N/A,18 min,"Documentary, Short, Biography",Caroline Pick,Caroline Pick,Caroline Pick,"This intimate family story is told through home movie , stored in a wardrobe for over fifty years and found during a recent house move. the film shows an idyllic picture of 1950s middle class life in Cardiff narrated by one of the li",English,"United Kingdom, Czech Republic, France",N/A,N/A,[],N/A,N/A,N/A,tt5239172,movie,N/A,N/A,N/A,N/A,True,
Movie Tyme!,2013,N/A,N/A,17 min,"Short, Comedy",Kellen Berg,Kellen Berg,"James Adomian, Kellen Berg",Two obsessive movie fans break into a television station to record their show dedicated to everything movies.,English,USA,N/A,N/A,[],N/A,N/A,N/A,tt5308340,movie,N/A,N/A,N/A,N/A,True,
